"r1b4r/p6p/kp3R2/4p3/P1Qnq3/8/1PP3PP/R5K1 b - - 3 23","a6b7 f6f7 c8d7 f7d7 b7b8 c4c7","1264","long mate mateIn3 middlegame"
"3rrk2/2p3p1/p2q1p1p/1p2p3/3P2Q1/2P5/PP2RPPP/R5K1 w - - 0 28","d4e5 d6d1 e2e1 d1g4","1295","crushing endgame kingsideAttack short"
"r6r/ppp1kppp/2p1bn2/4P3/1b6/2N5/PPPB1PPP/2KR1B1R b - - 0 10","f6d5 c3d5 c6d5 d2b4","1299","advantage discoveredAttack middlegame short"
"r4rk1/p1p2pp1/b1pp3p/4N3/4PP2/3P4/PqPQ2PP/R4RK1 w - - 0 16","e5c6 b2b6 f1f2 b6c6","1255","advantage fork middlegame short"
"r5k1/p4ppp/6q1/1P1p2r1/3NpR2/2P1P1Pb/P3B2P/R2Q2K1 w - - 1 23","f4h4 g5g3 g1f2 g3g2 f2e1 g2g1 e1d2 g1d1","1210","advantage kingsideAttack middlegame skewer veryLong"
"3r4/R2bkp1p/p3pp2/2N5/8/8/P4PPP/6K1 b - - 3 27","e7d6 c5b7 d6e7 b7d8","1288","crushing endgame fork short"
"r3kb1r/pp1b2pp/2p3n1/3pPp2/3P1N1q/2P1BQ2/PP4PP/RN3RK1 w kq - 2 14","e3f2 h4f4 f3f4 g6f4","1297","advantage opening short"
"r7/pp3bP1/2p2kB1/8/3P3R/2P5/PP6/2K5 b - - 0 40","f7g6 h4h8 f6g7 h8a8","1263","crushing endgame short"
"rn2kb1r/pp2pppp/2p2n2/q5B1/3P2b1/2N2N2/PPP2PPP/R2QKB1R w KQkq - 4 7","h2h3 g4f3 d1f3 a5g5","1287","advantage capturingDefender opening short"
"r1b4k/ppp1qNpp/3p4/1B6/2QP4/P1K5/1P5P/4r3 b - - 1 21","h8g8 f7h6 g8f8 c4g8","1295","doubleCheck mate mateIn2 middlegame short"
"r5k1/pp1n2pp/5rp1/8/1P1qp1PP/P3b1B1/2P1BP2/R2QK2R w KQ - 0 19","f2e3 d4c3 d1d2 c3a1","1296","advantage deflection middlegame short"
"rnbqk2r/pppp4/4pp1p/4B1p1/3Pn3/2PQ4/P1P2PPP/R3KBNR b KQkq - 1 9","e4c3 d3g6 e8f8 e5f6 d8f6 g6f6","1280","crushing fork long opening"
"5rk1/3R1ppp/p1Q5/1p6/1Pn1Pp1q/P4P2/2P2RPP/7K w - - 5 31","f2e2 c4e5 c6a6 e5d7","1249","advantage endgame fork short"
"r1bqr1k1/p1p2pp1/1np4p/6b1/8/N1Pp2R1/PP3PPP/R1BQN1K1 w - - 0 16","g3d3 e8e1 d1e1 d8d3 c1g5 h6g5","1285","advantage deflection kingsideAttack long opening"
"2r3k1/p5PR/bp2p3/2pp2p1/1P4q1/P2B4/3Q2P1/R1K5 b - - 0 28","a6d3 h7h8 g8g7 h8c8","1213","advantage endgame short skewer"
"3r4/pp4qk/2prQ1Rp/8/5P2/3P4/P6P/6RK b - - 0 28","g7g6 e6e7 h7g8 g1g6","1292","crushing endgame short"
"1q3rk1/2r2ppp/p2Rpn2/8/1PN5/P3P1P1/5PKP/3Q1R2 w - - 1 21","d1d4 c7c4 d4c4 b8d6","1259","advantage capturingDefender deflection discoveredAttack middlegame short"
"6r1/5n1k/4R2p/1P1p1p2/2pP1P2/2P1PQ2/6P1/4qB1K w - - 1 35","e6e7 e1h4 f3h3 h4e7","1278","advantage endgame fork short"
"1r2k3/R4R1p/8/2pP4/p1P2p2/P4NbP/4r1P1/7K w - - 3 40","f7h7 b8b1 f3g1 b1g1 h1g1 e2e1","1264","attraction endgame long mate mateIn3 sacrifice"
"8/4R3/B5kp/2p1P1n1/5K2/2r4P/8/8 w - - 2 33","h3h4 c3f3 f4g4 h6h5","1262","endgame mate mateIn2 short"
"1r1q1rk1/p1p1npbp/2ppb1p1/4P1B1/4P3/2N2N1P/PPP2PP1/R2Q1RK1 b - - 0 11","d6e5 d1d8 f8d8 g5e7","1296","advantage capturingDefender opening short"
"2kr2nr/ppp2p2/3b4/4qb1p/2N3p1/1QP1P1P1/PP3P1P/R1B2RK1 b - - 1 15","e5d5 c4b6 a7b6 b3d5","1277","advantage discoveredAttack middlegame queensideAttack short"
"rn6/1p3N1k/pq3n2/3pr3/3P4/8/PP4PP/R2Q1RK1 b - - 0 19","e5h5 f1f6 b6f6 d1h5","1261","capturingDefender crushing middlegame short"
"2rq2k1/2n2rp1/Q3p3/p3Pp1p/3P1P2/2P2R2/3B2PP/R5K1 w - - 2 25","a6a5 c8a8 a5a8 c7a8","1292","advantage middlegame short"
"6k1/p2p2pp/4pn2/5r2/P4R2/1r2PKP1/7P/5BR1 b - - 2 37","f6d5 f4f5 e6f5 f1c4","1271","advantage endgame pin short"
"3r3k/pp3qp1/6Rp/4p2Q/5p2/1PP2P2/P4P1P/7K b - - 0 30","d8d6 g6h6 d6h6 h5f7","1223","crushing discoveredAttack endgame short"
"2k5/1pp2p2/p3p1p1/3pN2r/1n1P2Q1/2N1P3/PP3qP1/K2R4 w - - 0 24","a2a3 b4c2 a1a2 c2e3","1292","advantage middlegame short"
"r3r1k1/1p1nqpp1/2p4p/p2p4/P2Pn3/1P1QPN1P/3N1PP1/R4RK1 w - - 3 17","d2e4 d5e4 d3d1 e4f3","1244","advantage fork middlegame short"
"5r2/1bq2pk1/p4n1p/1p1p4/2p1rN2/P5Q1/1P3PPP/3B1RK1 b - - 1 28","g7h8 f4g6 f7g6 g3c7","1224","advantage discoveredAttack middlegame short"
"2r4k/7P/5BpP/pb2p3/1p2q3/8/PPPQr3/1K1R3R b - - 4 35","h8h7 d2d7 b5d7 d1d7 h7g8 h6h7 g8f8 h7h8q","1204","advancedPawn deflection mate mateIn4 middlegame promotion sacrifice veryLong"
"2r1k2r/pp3ppp/4p3/8/P1q5/B1n2Q2/5PPP/2R2RK1 b k - 6 20","c3e2 f3e2 c4e2 c1c8 e8d7 c8h8","1211","advantage deflection long middlegame skewer"
"1r6/kp2R2R/1bp5/p7/7p/6P1/6KP/8 w - - 0 39","h7h4 b6d8 h4h7 d8e7","1270","crushing endgame short"
"r1b1kb1r/pp1n1ppp/1q2p3/2p1P3/2BPp3/6N1/PPP2PPP/R1BQK2R w KQkq - 2 9","d4c5 b6b4 d1d2 b4c4","1256","advantage fork opening short"
"7k/r6p/1pp3p1/3p1qP1/p2PrP2/P3P2R/1P1B1K2/1Q5R w - - 2 33","h1h2 e4f4 e3f4 f5b1","1287","advantage discoveredAttack middlegame short"
"2r3k1/p4ppp/1p2p3/4P3/1P1P4/P2Q4/1B3qPP/1Rr4K w - - 1 28","b1c1 c8c1 b2c1 f2e1 d3f1 e1f1","1255","endgame fork long mate mateIn3"
"6k1/2P2pp1/R7/1K6/p5r1/8/7p/8 b - - 0 49","h2h1q c7c8q g8h7 c8g4","1284","advancedPawn advantage endgame fork promotion short"
"r1r4k/1bbn1ppB/1qp1p2p/1p1nP3/1B1P4/P4N1P/2Q2PP1/RN3RK1 w - - 3 20","h7d3 d5b4 a3b4 a8a1","1297","crushing middlegame short"
"6k1/6p1/6r1/5R1p/2P1p3/5n1P/PB3PK1/8 w - - 1 34","g2f1 g6g1 f1e2 g1e1","1268","endgame hookMate mate mateIn2 short"
"r4k2/pQ5R/4qp2/2P5/7P/6P1/P4P1K/2n4r w - - 1 28","h2h1 e6h3 h1g1 c1e2","1296","endgame mate mateIn2 short"
"r3k2r/2pq1ppp/p2bp3/Bp1pn3/5P2/P1Q5/1PP1N1PP/R4RK1 b kq - 0 18","e5g4 c3g7 d6c5 g1h1 e8c8 g7g4","1279","advantage fork long middlegame"
"r5k1/p2p1Rpp/1p6/8/1P1b4/1B3b2/P6P/5K2 b - - 2 29","a8f8 f7f3 d7d5 b3d5","1279","crushing discoveredAttack endgame short"
"r1b1R3/1p6/8/3pp1k1/8/1pN5/1P3PP1/1K6 w - - 0 35","c3d5 c8f5 b1c1 a8e8","1220","crushing discoveredAttack endgame short"
"r2q2k1/2pn2bp/b2pN1p1/P7/8/NQ2P1P1/1P2P2P/5RK1 b - - 0 21","d8e7 e6c7 g8h8 c7a8","1299","crushing discoveredAttack middlegame short"
"r2qk2r/1bp2p2/pb2p2p/1p3pNQ/7P/1PNP4/1PP2PP1/R3R1K1 b kq - 1 17","d8f6 e1e6 f6e6 g5e6","1285","crushing middlegame pin short"
"1r3rk1/p1pq1ppp/1b4n1/6B1/3P4/2P3Pb/PP3PBP/RN1Q1RK1 w - - 3 15","d1c2 h3g2 g1g2 d7d5 f2f3 d5g5","1272","advantage attraction fork long middlegame"
"1k1r1r1b/1ppq3p/p1B1b1pP/3p1pN1/Q2P4/2N2P2/PPPB2P1/2K4R b - - 0 21","d7c6 a4c6 b7c6 g5e6","1258","capturingDefender crushing middlegame short"
"3r2k1/1pp2r2/p2b2pB/4Rp2/3n4/P2P3P/1PP2PPN/1R4K1 w - - 1 24","e5d5 d6h2 g1h2 d8d5","1246","crushing discoveredAttack kingsideAttack middlegame short"
"8/8/1R3k1r/p1r1p2P/5p2/1K6/P7/5R2 b - - 1 35","f6g5 f1g1 g5h5 g1h1","1279","advantage endgame rookEndgame short"
"1r1nr1k1/3Rnppp/p3p3/4P3/BP6/5P1P/1B3P2/3R2K1 b - - 0 29","e7d5 d7d5 e6d5 a4e8","1262","advantage discoveredAttack middlegame short"
"R7/5p1k/6p1/P6p/7P/5QP1/q4PK1/4r3 w - - 3 33","f3f6 a2d5 f6f3 e1g1 g2g1 d5f3","1256","advantage deflection endgame fork long"
"r7/8/8/p2p3R/3Pn1B1/4K1p1/6k1/8 b - - 0 59","e4c3 g4f3 g2f1 h5h1","1290","endgame mate mateIn2 short"
"3R2k1/2p2pp1/p1b4p/2p1rN2/4p3/5P1P/P1P3P1/6K1 b - - 1 28","e5e8 f5e7 g8h7 e7c6","1291","advantage endgame pin short"
"7k/Qp4p1/4p2p/5P2/6P1/2P2b2/P6r/4K3 b - - 0 34","e6f5 a7b8 h8h7 b8h2","1230","advantage endgame fork short"
"2r5/pp1k2p1/4b1q1/3pP3/1Q6/1P6/P5PP/4R1K1 b - - 6 35","g6d3 b4d6 d7e8 d6e6","1258","crushing deflection endgame short"
"2k4r/ppp3pp/3P4/4P3/2q5/P5B1/1P2N1PP/3R2K1 b - - 0 21","c4e2 d6d7 c8d8 g3h4 g7g5 h4g5","1282","advancedPawn endgame long mate mateIn3"
"1r6/5ppk/p2p1b1p/2pPp3/q1P1P3/Pr3N1P/2Q2PPK/RR6 w - - 2 26","f3d2 b3h3 g2h3 a4c2","1293","crushing discoveredAttack middlegame short"
"r4rk1/2q2ppp/p3p3/1p1pn3/1P1N4/2NPP1P1/P1QB1nKb/2R4R w - - 0 20","g2f2 e5g4 f2e2 c7g3","1234","advantage deflection discoveredAttack middlegame short"
"r3k1nr/p2b1p1p/2pb1qp1/1B1p4/3Q4/2P5/PP3PPP/RNB1R1K1 b kq - 3 12","e8f8 c1h6 g8h6 d4f6","1297","crushing deflection opening short"
"r1b2rk1/pp3pp1/2n4p/2pP4/5nq1/2N2N2/PP2BPPP/R2QR1K1 w - - 1 15","e2f1 f4h3 g1h1 h3f2","1274","crushing deflection kingsideAttack opening pin short"
"7r/2r1k3/5bQ1/1p2p3/pP1p4/P4R2/6K1/8 b - - 1 52","c7c6 f3f6 c6f6 g6g7 e7e6 g7h8","1299","crushing endgame exposedKing fork long sacrifice"
"r1bqk2r/p4ppp/npp1pb2/2P5/1P1PN3/P7/5PPP/R2QKBNR b KQkq - 0 10","f6d4 e4d6 e8f8 d1d4","1283","crushing interference intermezzo opening short"
"r6r/1qpb1kpp/p4p2/5n2/2NP2P1/RP3N2/4RP1P/3Q2K1 b - - 0 20","b7f3 e2e7 f5e7 d1f3","1205","advantage discoveredAttack middlegame short"
"1b6/2k5/R4Kp1/5p1p/5P1P/5r2/8/4B3 b - - 1 51","f3f4 e1g3 c7d7 g3f4","1266","crushing endgame pin short"
"r2qkbnr/pp3ppp/b3p3/2ppP3/3P4/N1P1BN2/PP3PPP/R2QK2R b KQkq - 5 9","b7b6 d1a4 d8d7 a4a6","1259","crushing fork opening short"
"1r3rk1/p2q2pp/2pb1p2/3p3b/8/P2P1NBP/1PR2PP1/3QR1K1 b - - 4 19","d6e5 f3e5 h5d1 e5d7","1294","advantage middlegame short"
"3r4/ppK2k2/2p1RP2/3p1P2/4r1B1/8/PP6/8 b - - 8 37","e4e6 f5e6 f7f6 c7d8","1270","crushing endgame short"
"8/8/p7/2ppk1p1/6P1/1P2K3/P1P5/8 w - - 0 41","a2a3 d5d4 e3d3 e5f4","1281","crushing endgame pawnEndgame short"
"r3r1k1/1p2bpp1/p2B3p/2pP4/P1P3qn/2N5/1P1QRPPP/4R1K1 w - - 1 24","f2f3 h4f3 g1h1 f3d2","1296","crushing kingsideAttack middlegame pin short"
"5R2/1k4p1/p2Pb3/6Bp/Np1b4/7P/PPr3P1/7K w - - 5 32","f8f4 c2c1 h1h2 d4e5","1232","advantage endgame pin short"
"k7/1p1r4/p3P3/3P3p/2pN2pP/2Pn2P1/4Q1K1/1q6 b - - 0 40","d7d5 e6e7 d5e5 e2e5 d3e5 e7e8q a8a7 e8e5","1284","advancedPawn advantage endgame fork promotion veryLong"
"r4rk1/1pp1nppp/p7/3pP3/1b1q4/2NB1P1P/PP2QP2/2KR3R b - - 1 15","b4c3 d3h7 g8h7 d1d4 c3d4 e2d3 h7g8 d3d4","1234","advantage discoveredAttack fork middlegame veryLong"
"6k1/6p1/3p1b1p/1rpPn3/7P/1K2B1P1/8/R4R2 w - - 0 38","b3a4 b5b4 a4a5 e5c4","1261","crushing endgame short"
"5R2/7R/2q1p1p1/3p2k1/2nP4/4PP2/6PP/6K1 b - - 0 37","c4e3 h2h4","1259","endgame mate mateIn1 oneMove"
"1r3rk1/p3pp1p/b5p1/3p4/NPPb1P2/P2B1QPq/7P/1R3R1K w - - 0 21","f3d5 a6b7 d5b7 b8b7","1277","crushing middlegame pin short"
"r1bqk2r/pp2ppbp/2np1np1/2pN4/4PP2/1P3N2/PBPP2PP/R2QKB1R b KQkq - 3 7","f6d5 b2g7 d5f4 g7h8","1251","advantage hangingPiece opening short"
"q4r1k/7p/4R1p1/p1Pb1p2/4p3/2P1B3/Q4PPP/6K1 w - - 1 33","e6a6 d5a2 a6a8 f8a8","1263","crushing endgame short"
"4r1k1/1p5p/1R2b1p1/p1npPpP1/P1p5/r1P1PPB1/3Q1K2/8 b - - 5 29","c5a4 b6e6 e8e6 d2d5","1279","capturingDefender crushing middlegame pin short"
"r2qkb1r/pp1b1ppp/2n2n2/1N2p3/2Qp4/5NP1/PP2PPBP/R1B2RK1 b kq - 0 10","c6a5 b5c7 d8c7 c4c7","1238","crushing fork middlegame short"
"7k/6R1/4pP1p/3pP2P/2r1r3/1pK5/1P6/R7 w - - 9 51","c3b3 e4e3 b3a2 c4a4 a2b1 e3e1","1243","advantage endgame exposedKing long master rookEndgame"
"2kr3r/pp1q1b2/2p5/3Nnp2/2PpPQp1/6Pp/PP2BP1P/2R1K2R b K - 1 23","c6d5 c4d5 c8b8 f4e5","1212","advantage discoveredAttack middlegame queensideAttack short"
"r1b2rk1/ppp2ppp/8/2bqn3/8/3BN3/PPP2PPP/R1BQ1RK1 b - - 1 12","c5e3 d3h7 g8h7 d1d5","1276","advantage discoveredAttack kingsideAttack opening short"
"rn1q2nr/1b1pk3/p3pbQ1/1pp5/4PB2/2N5/PPP2PPP/2KR1B1R b - - 2 12","d8f8 f4d6 e7d8 d6f8","1271","crushing opening short skewer"
"r2qkbnr/pp1b1ppp/4p3/3N4/5B2/3B4/PP3PPP/R2QR1K1 b kq - 2 13","g8e7 d5c7 d8c7 f4c7","1220","crushing fork opening short"
"8/5pp1/5b1p/p2N4/P4P2/1k1K3P/6P1/8 w - - 13 43","d5f6 g7f6 f4f5 b3a4 d3c4 a4a3","1271","crushing endgame long"
"6k1/ppp4p/3pp1p1/5q2/8/2PnN1QP/PP3PP1/6K1 b - - 1 24","f5f6 e3g4 f6e7 g3d3","1278","advantage discoveredAttack endgame short"
"4r1k1/p2b2b1/p1pBp1p1/2Pp4/N7/1P2R2P/P4PP1/6K1 w - - 6 25","a4c3 d5d4 e3e4 d4c3","1222","advantage endgame fork short"
"2b1r2k/6pp/8/1pNp4/3P4/2P3PP/1P4K1/R7 w - - 0 32","a1a8 c8h3 g2h3 e8a8","1261","advantage discoveredAttack endgame short"
"r1bq1rk1/p2n2pp/1p1b1n2/2ppNp2/3P1B2/2P1P3/PP1NBP1P/R2QK1R1 b Q - 1 11","d7e5 d4e5 d6e5 f4e5","1294","advantage fork middlegame short"
"r2qk1nr/ppp2ppp/2nbp3/3P4/2P3b1/5N2/PP2BPPP/RNBQ1RK1 b kq - 0 8","c6e5 f3e5 g4e2 d1e2","1255","crushing opening short"
"r3r1k1/3nqppp/pp3n2/3p4/P1p1N2B/3B4/1PP1QPPP/R3R1K1 b - - 0 17","c4d3 e4f6 d7f6 e2e7 e8e7 e1e7","1292","crushing discoveredAttack kingsideAttack long middlegame"
"r7/p1k2p2/2p3pq/4n3/2BQP3/8/PPP4r/RK3R2 b - - 5 31","e5c4 f1f7 c7c8 d4d7 c8b8 d7b7","1296","long mate mateIn3 middlegame"
"3r1rk1/1p2bp1n/7p/R4B2/2RpP2q/1P1P4/4N1Q1/6K1 b - - 1 30","h4g5 f5h7 g8h7 a5g5","1283","crushing discoveredAttack middlegame pin short"
"2kr1bnr/ppp3pp/2n2p2/4p3/2P1P1b1/2N2N2/PP2BPPP/R1B2RK1 b - - 5 10","c6d4 f3d4 g4e2 d4e2","1262","advantage opening short"
"8/3k4/8/3pK2R/3P4/4pr2/8/8 w - - 0 49","e5d5 e3e2 h5e5 f3f5 e5f5 e2e1q","1295","advancedPawn advantage deflection endgame long pin promotion rookEndgame"
"2b1r1k1/3pR3/7p/2p4B/1p4P1/1P5P/rq2QP2/4R1K1 b - - 0 28","b2e2 e7e8 e2e8 e1e8 g8g7 e8c8","1293","crushing exposedKing fork long middlegame xRayAttack"
"2r5/5pk1/p3p1p1/1pr1P3/6K1/P1P1Q3/1P2B3/8 w - - 2 43","e3f4 c5c4 e2c4 c8c4","1235","advantage endgame pin sacrifice short"
"3r2qk/5Rp1/p4p1p/1p1Np1bQ/1P2P3/P2P2P1/5P1P/6K1 w - - 9 42","h2h4 g7g6 h5f3 g8f7","1284","advantage endgame interference short"
"2r3k1/6p1/1n1q1p1p/1Ppp1N2/8/2Q1P2P/5PP1/2R3K1 b - - 3 27","d6e5 c3e5 f6e5 f5e7 g8f7 e7c8","1240","crushing endgame fork long"
"r1b2rk1/p1p1nppp/1p1p1q2/8/4P3/2N1QB2/PPP2PPP/R3R1K1 b - - 1 13","c8b7 e4e5 d6e5 f3b7","1291","advantage discoveredAttack middlegame short"
"8/6pk/3P1pnp/ppQ1p3/4P3/5P2/1q4PP/4NK2 b - - 0 39","b2b4 c5b4 a5b4 d6d7","1294","advancedPawn crushing endgame short"
"rnbqk1nr/p3bppp/2p1p3/1p2N3/4PP2/2BP4/PPP3PP/R2QKB1R b KQkq - 0 10","f7f6 d1h5 g7g6 e5g6 h7g6 h5h8","1267","advantage long opening pin trappedPiece"
"3r2k1/5ppp/3q4/1Q6/3p1n2/3B4/5PPP/4R1K1 b - - 6 34","d8b8 e1e8 b8e8 b5e8 d6f8 d3h7 g8h7 e8f8","1259","crushing deflection endgame veryLong"
"1r3r2/2p1k2R/2bp4/5R2/pp1PP3/4K3/P1P3P1/8 b - - 3 38","e7e8 f5f8 e8f8 h7h8 f8e7 h8b8","1258","attraction crushing endgame exposedKing long skewer"
"5rk1/1p4pp/p1p1b1r1/8/2P1PN2/1P3Q1P/Pq4PK/3R1R2 b - - 0 26","f8f4 d1d8 g8f7 f3f4","1255","crushing intermezzo kingsideAttack middlegame short"
"r4r1k/pp1Q2pp/2p5/4p3/4P3/2N4P/PPq3P1/R2R3K w - - 0 21","d7d2 f8f1 h1h2 c2d2 d1d2 f1a1","1287","advantage long middlegame"
"8/8/5Q2/7p/5p1k/1q1P4/6PK/8 b - - 9 55","h4g4 f6g6 g4h4 g2g3 f4g3 g6g3","1256","endgame long mate mateIn3 queenEndgame"
"4r1k1/p4pp1/1b5p/3Q4/4P3/2P2P2/PP2q1PP/2BR3K w - - 0 27","c3c4 e8d8 d5d8 b6d8","1270","advantage endgame short"
"1k6/p3R3/Pp6/3b1p2/6p1/1PB5/K1P5/3r4 b - - 0 35","d5c6 c3e5 b8c8 e7c7 c8d8 c7c6","1288","advantage endgame fork long"
"rn1qkbnr/pbp2ppp/1p2p3/8/3PP3/2NB4/PP3PPP/R1BQK1NR b KQkq - 1 6","d8d4 d3b5 d4d7 b5d7","1299","crushing opening short"
"6k1/1p5p/p3p2r/3P1pp1/2P1b2b/P1P5/4Q1Pq/3R1RK1 w - - 1 33","g1h2 h4f2 e2h5 h6h5","1282","discoveredAttack endgame mate mateIn2 short"
"2r2rk1/p2q3p/1p1pp1p1/3N4/2PQn1B1/8/PP1b2PP/R2K3R b - - 3 23","d7a4 b2b3 a4e8 d4e4","1256","advantage middlegame short"
"r1bq3r/1pp1bk1p/p1p2ppB/8/3P4/8/PPP1QPPP/RN2R1K1 b - - 3 14","e7b4 e2c4 d8d5 c4b4","1275","crushing fork middlegame short"
"6B1/5R1p/6p1/1p2p1k1/1P1p2P1/P4PKP/4q3/8 b - - 4 38","h7h5 h3h4 g5h6 g4g5","1299","endgame mate mateIn2 short"
"r4rk1/5ppp/pp6/3q4/3Pnn2/3BPP2/2Q2P1P/2R2RK1 w - - 0 19","d3e4 d5g5 g1h1 g5g2","1208","kingsideAttack mate mateIn2 middlegame short"
"1R6/2p3kp/5pp1/3p4/3P1B2/1Nr2PPb/P6P/6K1 w - - 2 31","g3g4 c3f3 b3d2 f3f4","1263","crushing endgame short"
"r3k2r/ppp3pp/3pp1q1/8/4PQ2/2BP2P1/PP3K1P/RN6 w kq - 0 16","h2h4 h8f8 f4f8 e8f8","1271","crushing middlegame pin short"
"1r3rk1/ppqb1ppp/2npp3/6Q1/3P4/2PB1N2/P1P2PPP/1R3RK1 b - - 9 13","c7d8 d3h7 g8h7 g5h5 h7g8 f3g5 d8g5 h5g5","1277","advantage attraction kingsideAttack middlegame sacrifice veryLong"
"r2r2k1/pp3ppp/2n1b3/8/4P3/P1BBn1qP/1P1Q2P1/2R1R1K1 w - - 2 24","d2e3 d8d3 e3g3 d3g3","1279","advantage middlegame short"
"rn1q1rk1/1Q1bppbp/p1pp2p1/3P4/8/3BPNN1/PPP3PP/R3K2R b KQ - 1 16","c6d5 b7a8 d7c6 a8a7","1291","advantage hangingPiece middlegame short"
"8/5Bk1/1p4pp/2p5/P7/1P1p1PK1/6PP/8 b - - 0 32","g7f7 g3f2 d3d2 f2e2","1283","crushing endgame pawnEndgame short"
"1k5r/p2Prqb1/Qp3npp/3p1p2/3P1B1P/5N2/PPP3P1/2KR4 b - - 0 22","b8a8 a6c8 h8c8 d7c8q","1280","advancedPawn mate mateIn2 middlegame promotion queensideAttack short"
"r4rk1/pp1b1pp1/7p/2PNb1q1/8/P2B4/1PQ2PPP/R4RK1 w - - 1 17","f2f4 e5d4 g1h1 g5d5","1271","advantage discoveredAttack middlegame short"
"r1bqk1nr/ppp1bppp/3p4/8/3QPB2/8/PPP2PPP/RN2KB1R w KQkq - 0 7","d4g7 e7f6 g7g3 f6b2","1265","advantage interference opening short"
"4r1k1/Q5p1/6Pp/2p5/8/4qp2/PPP2NP1/5B1K b - - 1 29","e3f2 a7f7 g8h8 f7e8","1288","endgame fork mate mateIn2 short"
"2b2rk1/r5pp/p2p4/1p2pp2/1P5Q/PN1B1NP1/5qPP/2R4K b - - 1 26","a7f7 f3g5 h7h6 g5f7","1296","advantage middlegame short"
"r1b1kbnr/pp1p1ppp/5q2/3Pp3/3nP3/5N2/PP3PPP/RNBQKB1R w KQkq - 3 7","c1g5 d4f3 d1f3 f6g5","1267","advantage opening short"
"8/3R4/5kp1/8/8/P7/KP2n1PP/4r3 w - - 0 41","d7d2 e2c1 a2b1 c1b3 b1c2 b3d2","1268","crushing discoveredAttack endgame long"
"r5k1/2p1q2p/2n3pQ/3pP3/p2P3P/P5R1/2r5/3K2R1 b - - 1 25","e7g7 g3g6 h7g6 g1g6 g7g6 h6g6","1258","crushing long middlegame pin sacrifice"
"3Q4/6kp/6p1/3P1p2/6K1/6P1/5P2/7q w - - 0 36","g4f4 h1e4 f4g5 h7h6","1293","endgame mate mateIn2 queenEndgame short"
"r1bqk2r/ppp2ppp/2np1n2/4p1N1/2B5/2PP4/P1P2PPP/R1B1QRK1 b kq - 1 9","h7h6 g5f7 d8e7 f7h8","1298","attackingF2F7 crushing fork opening short"
"1rNr2k1/5ppp/p1Q5/1p2p2q/8/3R1P2/P4P1P/3R2K1 b - - 0 28","d8c8 c6c8 b8c8 d3d8 c8d8 d1d8","1283","backRankMate endgame long mate mateIn3 sacrifice"
"2r2k1r/pp1p1ppp/2n1p3/2p1P1q1/2B5/P2P4/1PP2PPP/R2Q1RK1 b - - 1 13","c6e5 f2f4 g5f6 f4e5","1292","advantage fork middlegame short"
"r2qr3/pb2n1bk/2p1QB2/8/4P3/2P5/PP3PPP/R4RK1 b - - 0 18","e7g6 e6h3 h7g8 f6d8","1233","crushing middlegame short"
"4r3/1pk4q/pbpp1Q2/7p/1PPP1NpP/P5P1/6K1/1R6 w - - 3 33","b1b2 h7e4 g2h2 b6d4","1298","crushing endgame short"
"2k1r3/p1p5/1p6/8/8/NBb4P/P3bPP1/3R2K1 w - - 1 24","d1c1 c3b2 c1e1 b2a3","1276","advantage endgame fork short"
"rn3rk1/ppp2pbp/4b1p1/4N3/2P2Bn1/1PN1P3/P4PPP/3RKB1R w K - 1 11","e5g4 g7c3 e1e2 e6g4","1295","advantage hangingPiece intermezzo opening short"
"5rk1/1p3ppp/p7/8/5Q2/8/PPqr2PP/4RR1K b - - 2 22","d2g2 f4f7 f8f7 e1e8 f7f8 e8f8","1290","endgame long mate mateIn3 sacrifice"
"2k1r3/p1p5/PpQp4/1P1Pq1p1/4PbP1/8/5PK1/1R2R3 w - - 1 34","e1h1 e5e4 g2g1 e4b1 g1g2 b1e4","1249","crushing endgame interference long"
"r4r1k/ppp1Nppp/3p4/8/5P2/1P5b/1PPK4/4R2R b - - 1 22","h3e6 h1h7 h8h7 e1h1 e6h3 h1h3","1364","anastasiaMate attraction endgame long mate mateIn3 sacrifice"
"r6k/8/2qb1PQ1/2p5/p2p4/7P/PPP1R1P1/6K1 w - - 0 31","f6f7 d6h2 g1h2 c6g6","1325","crushing discoveredAttack endgame short"
"8/2P5/8/2r5/p1k2R2/8/4K3/8 b - - 1 56","c4b5 f4f5 c5f5 c7c8q","1330","advancedPawn crushing deflection endgame pin promotion rookEndgame short"
"r7/1p4qk/p3P1p1/2p3Q1/P2p1R2/5b2/1PP4P/6K1 b - - 2 34","f3h5 f4f7 g7f7 e6f7","1388","advancedPawn advantage endgame pin short"
"8/6kP/4K1P1/8/8/p7/1n6/8 b - - 0 60","a3a2 h7h8q g7h8 e6f7 a2a1q g6g7 h8h7 g7g8q h7h6 g8g6","1373","advancedPawn endgame exposedKing mate mateIn5 promotion veryLong"
"8/1P3ppk/2K5/R7/7p/1r6/8/8 b - - 1 42","h7h6 a5b5 b3b5 c6b5","1374","crushing endgame rookEndgame short"
"8/Q2br3/p1k1p1B1/1p1p4/2nP4/2P5/P2b1PPP/6K1 b - - 12 42","d2c3 a7c5 c6b7 c5e7","1392","crushing endgame fork pin short"
